# Using Bulk W data set with air above and below
# Thickness of W layer is 10 nm (0.01 microns)
# Incident Angle is 45 deg
# Wavelengths span the entire data set of W date: 400 nm - 6000 nm

# Angle (deg)   Wavelength (nm)  Reflectance  Transmission
  45.0000000000 620.8180000000  0.1564069598 0.3661870957
  45.0000000000 620.5930000000  0.1564394409 0.3661316730
  45.0000000000 620.3690000000  0.1564718093 0.3660764556
  45.0000000000 620.1440000000  0.1565043538 0.3660209497
  45.0000000000 619.9200000000  0.1565367848 0.3659656482
  45.0000000000 619.6960000000  0.1565692467 0.3659103040
  45.0000000000 619.4720000000  0.1566017392 0.3658549165
  45.0000000000 619.2480000000  0.1566342620 0.3657994851
  45.0000000000 619.0240000000  0.1566668150 0.3657440091
  45.0000000000 618.8010000000  0.1566992522 0.3656887361
  45.0000000000 618.5770000000  0.1567318645 0.3656331696
  45.0000000000 618.3540000000  0.1567643602 0.3655778053
  45.0000000000 618.1310000000  0.1567968848 0.3655223946
  45.0000000000 617.9080000000  0.1568294380 0.3654669370
  45.0000000000 617.6860000000  0.1568618733 0.3654116808
  45.0000000000 617.4630000000  0.1568944827 0.3653561277
  45.0000000000 617.2410000000  0.1569269735 0.3653007754
  45.0000000000 617.0190000000  0.1569594916 0.3652453743
  45.0000000000 616.7960000000  0.1569921835 0.3651896739
  45.0000000000 616.5750000000  0.1570246088 0.3651344233
  45.0000000000 616.3530000000  0.1570572074 0.3650788723
  45.0000000000 616.1310000000  0.1570898323 0.3650232703
  45.0000000000 615.9100000000  0.1571223362 0.3649678674
  45.0000000000 615.6890000000  0.1571548657 0.3649124127
  45.0000000000 615.4670000000  0.1571875679 0.3648566544
  45.0000000000 615.2470000000  0.1572200005 0.3648013458
  45.0000000000 615.0260000000  0.1572526053 0.3647457325
  45.0000000000 614.8050000000  0.1572852348 0.3646900652
  45.0000000000 614.5850000000  0.1573177409 0.3646345955
  45.0000000000 614.3640000000  0.1573504188 0.3645788187
  45.0000000000 614.1440000000  0.1573829726 0.3645232390
  45.0000000000 613.9240000000  0.1574155499 0.3644676035
  45.0000000000 613.7040000000  0.1574481505 0.3644119116
  45.0000000000 613.4850000000  0.1574806256 0.3643564164
  45.0000000000 613.2650000000  0.1575132718 0.3643006105
  45.0000000000 613.0460000000  0.1575457920 0.3642450007
  45.0000000000 612.8270000000  0.1575783342 0.3641893328
  45.0000000000 612.6080000000  0.1576108983 0.3641336063
  45.0000000000 612.3890000000  0.1576434840 0.3640778207
  45.0000000000 612.1700000000  0.1576760911 0.3640219754
  45.0000000000 611.9510000000  0.1577087194 0.3639660698
  45.0000000000 611.7330000000  0.1577412194 0.3639103591
  45.0000000000 611.5150000000  0.1577737400 0.3638545876
  45.0000000000 611.2970000000  0.1578062809 0.3637987548
  45.0000000000 611.0790000000  0.1578388418 0.3637428601
  45.0000000000 610.8610000000  0.1578714226 0.3636869028
  45.0000000000 610.6430000000  0.1579040230 0.3636308826
  45.0000000000 610.4260000000  0.1579364931 0.3635750563
  45.0000000000 610.2080000000  0.1579691319 0.3635189087
  45.0000000000 609.9910000000  0.1580016398 0.3634629545
  45.0000000000 609.7740000000  0.1580341663 0.3634069356
  45.0000000000 609.5570000000  0.1580667111 0.3633508516
  45.0000000000 609.3400000000  0.1580992740 0.3632947019
  45.0000000000 609.1240000000  0.1581317047 0.3632387451
  45.0000000000 608.9070000000  0.1581643031 0.3631824626
  45.0000000000 608.6910000000  0.1581967686 0.3631263726
  45.0000000000 608.4750000000  0.1582292512 0.3630702154
  45.0000000000 608.2590000000  0.1582617507 0.3630139904
  45.0000000000 608.0430000000  0.1582942668 0.3629576969
  45.0000000000 607.8280000000  0.1583266487 0.3629015958
  45.0000000000 607.6120000000  0.1583591974 0.3628451644
  45.0000000000 607.3970000000  0.1583916114 0.3627889247
  45.0000000000 607.1820000000  0.1584240410 0.3627326152
  45.0000000000 606.9670000000  0.1584564861 0.3626762354
  45.0000000000 606.7520000000  0.1584889465 0.3626197845
  45.0000000000 606.5370000000  0.1585214219 0.3625632623
  45.0000000000 606.3220000000  0.1585539122 0.3625066680
  45.0000000000 606.1080000000  0.1585862659 0.3624502649
  45.0000000000 605.8940000000  0.1586186339 0.3623937894
  45.0000000000 605.6800000000  0.1586510160 0.3623372410
  45.0000000000 605.4660000000  0.1586834120 0.3622806191
  45.0000000000 605.2520000000  0.1587158218 0.3622239232
  45.0000000000 605.0380000000  0.1587482451 0.3621671528
  45.0000000000 604.8250000000  0.1587805301 0.3621105733
  45.0000000000 604.6110000000  0.1588129801 0.3620536541
  45.0000000000 604.3980000000  0.1588452917 0.3619969284
  45.0000000000 604.1850000000  0.1588776168 0.3619401314
  45.0000000000 603.9720000000  0.1589099553 0.3618832644
  45.0000000000 603.7590000000  0.1589423074 0.3618263283
  45.0000000000 603.5470000000  0.1589745211 0.3617695923
  45.0000000000 603.3340000000  0.1590069005 0.3617125221
  45.0000000000 603.1220000000  0.1590391416 0.3616556548
  45.0000000000 602.9100000000  0.1590713964 0.3615987236
  45.0000000000 602.6980000000  0.1591036650 0.3615417298
  45.0000000000 602.4860000000  0.1591359475 0.3614846745
  45.0000000000 602.2740000000  0.1591682439 0.3614275587
  45.0000000000 602.0630000000  0.1592004020 0.3613706535
  45.0000000000 601.8510000000  0.1592327266 0.3613134206
  45.0000000000 601.6400000000  0.1592649127 0.3612564010
  45.0000000000 601.4290000000  0.1592971130 0.3611993260
  45.0000000000 601.2180000000  0.1593293274 0.3611421967
  45.0000000000 601.0070000000  0.1593615561 0.3610850143
  45.0000000000 600.7960000000  0.1593937992 0.3610277799
  45.0000000000 600.5860000000  0.1594259037 0.3609707662
  45.0000000000 600.3750000000  0.1594581755 0.3609134313
  45.0000000000 600.1650000000  0.1594903088 0.3608563197
  45.0000000000 599.9550000000  0.1595224565 0.3607991611
  45.0000000000 599.7450000000  0.1595546187 0.3607419564
  45.0000000000 599.5350000000  0.1595867955 0.3606847068
  45.0000000000 599.3260000000  0.1596188336 0.3606276863
  45.0000000000 599.1160000000  0.1596510397 0.3605703504
  45.0000000000 598.9070000000  0.1596831070 0.3605132462
  45.0000000000 598.6980000000  0.1597151890 0.3604561019
  45.0000000000 598.4880000000  0.1597474393 0.3603986449
  45.0000000000 598.2800000000  0.1597793972 0.3603416973
  45.0000000000 598.0710000000  0.1598115236 0.3602844391
  45.0000000000 597.8620000000  0.1598436648 0.3602271452
  45.0000000000 597.6540000000  0.1598756670 0.3601700910
  45.0000000000 597.4450000000  0.1599078381 0.3601127290
  45.0000000000 597.2370000000  0.1599398701 0.3600556093
  45.0000000000 597.0290000000  0.1599719171 0.3599984584
  45.0000000000 596.8210000000  0.1600039791 0.3599412775
  45.0000000000 596.6130000000  0.1600360562 0.3598840677
  45.0000000000 596.4060000000  0.1600679939 0.3598271053
  45.0000000000 596.1980000000  0.1601001011 0.3597698409
  45.0000000000 595.9910000000  0.1601320689 0.3597128264
  45.0000000000 595.7840000000  0.1601640518 0.3596557875
  45.0000000000 595.5770000000  0.1601960499 0.3595987252
  45.0000000000 595.3700000000  0.1602280630 0.3595416407
  45.0000000000 595.1630000000  0.1602600914 0.3594845351
  45.0000000000 594.9560000000  0.1602921349 0.3594274093
  45.0000000000 594.7500000000  0.1603240388 0.3593705405
  45.0000000000 594.5440000000  0.1603559579 0.3593136540
  45.0000000000 594.3380000000  0.1603878921 0.3592567507
  45.0000000000 594.1310000000  0.1604199966 0.3591995553
  45.0000000000 593.9260000000  0.1604518062 0.3591428980
  45.0000000000 593.7200000000  0.1604837861 0.3590859508
  45.0000000000 593.5140000000  0.1605157813 0.3590289910
  45.0000000000 593.3090000000  0.1605476365 0.3589722963
  45.0000000000 593.1030000000  0.1605796623 0.3589153147
  45.0000000000 592.8980000000  0.1606115480 0.3588586004
  45.0000000000 592.6930000000  0.1606434489 0.3588018778
  45.0000000000 592.4880000000  0.1606753651 0.3587451481
  45.0000000000 592.2840000000  0.1607071408 0.3586886889
  45.0000000000 592.0790000000  0.1607390875 0.3586319480
  45.0000000000 591.8740000000  0.1607710497 0.3585752029
  45.0000000000 591.6700000000  0.1608028711 0.3585187317
  45.0000000000 591.4660000000  0.1608347078 0.3584622585
  45.0000000000 591.2620000000  0.1608665597 0.3584057844
  45.0000000000 591.0580000000  0.1608984269 0.3583493104
  45.0000000000 590.8540000000  0.1609303094 0.3582928375
  45.0000000000 590.6510000000  0.1609620508 0.3582366436
  45.0000000000 590.4470000000  0.1609939639 0.3581801761
  45.0000000000 590.2440000000  0.1610257357 0.3581239896
  45.0000000000 590.0410000000  0.1610575227 0.3580678083
  45.0000000000 589.8380000000  0.1610893249 0.3580116333
  45.0000000000 589.6350000000  0.1611211424 0.3579554654
  45.0000000000 589.4320000000  0.1611529750 0.3578993059
  45.0000000000 589.2290000000  0.1611848229 0.3578431556
  45.0000000000 589.0270000000  0.1612165290 0.3577872922
  45.0000000000 588.8240000000  0.1612484073 0.3577311636
  45.0000000000 588.6220000000  0.1612801437 0.3576753237
  45.0000000000 588.4200000000  0.1613118951 0.3576194970
  45.0000000000 588.2180000000  0.1613436617 0.3575636846
  45.0000000000 588.0160000000  0.1613754434 0.3575078875
  45.0000000000 587.8140000000  0.1614072403 0.3574521066
  45.0000000000 587.6130000000  0.1614388947 0.3573966190
  45.0000000000 587.4120000000  0.1614705641 0.3573411495
  45.0000000000 587.2100000000  0.1615024061 0.3572854233
  45.0000000000 587.0090000000  0.1615341055 0.3572299932
  45.0000000000 586.8080000000  0.1615658198 0.3571745841
  45.0000000000 586.6070000000  0.1615975491 0.3571191971
  45.0000000000 586.4070000000  0.1616291354 0.3570641086
  45.0000000000 586.2060000000  0.1616608946 0.3570087688
  45.0000000000 586.0060000000  0.1616925106 0.3569537291
  45.0000000000 585.8050000000  0.1617242996 0.3568984403
  45.0000000000 585.6050000000  0.1617559452 0.3568434534
  45.0000000000 585.4050000000  0.1617876057 0.3567884944
  45.0000000000 585.2050000000  0.1618192809 0.3567335641
  45.0000000000 585.0050000000  0.1618509709 0.3566786637
  45.0000000000 584.8060000000  0.1618825173 0.3566240676
  45.0000000000 584.6060000000  0.1619142384 0.3565692248
  45.0000000000 584.4070000000  0.1619458182 0.3565146804
  45.0000000000 584.2080000000  0.1619774168 0.3564601569
  45.0000000000 584.0090000000  0.1620090355 0.3564056512
  45.0000000000 583.8100000000  0.1620406758 0.3563511601
  45.0000000000 583.6110000000  0.1620723390 0.3562966803
  45.0000000000 583.4120000000  0.1621040265 0.3562422087
  45.0000000000 583.2140000000  0.1621355804 0.3561880156
  45.0000000000 583.0150000000  0.1621673206 0.3561335506
  45.0000000000 582.8170000000  0.1621989297 0.3560793579
  45.0000000000 582.6190000000  0.1622305684 0.3560251606
  45.0000000000 582.4210000000  0.1622622381 0.3559709555
  45.0000000000 582.2230000000  0.1622939402 0.3559167394
  45.0000000000 582.0250000000  0.1623256761 0.3558625093
  45.0000000000 581.8280000000  0.1623572867 0.3558085359
  45.0000000000 581.6300000000  0.1623890942 0.3557542683
  45.0000000000 581.4330000000  0.1624207787 0.3557002513
  45.0000000000 581.2360000000  0.1624525022 0.3556462078
  45.0000000000 581.0390000000  0.1624842661 0.3555921348
  45.0000000000 580.8420000000  0.1625160717 0.3555380291
  45.0000000000 580.6450000000  0.1625479204 0.3554838877
  45.0000000000 580.4490000000  0.1625796517 0.3554299824
  45.0000000000 580.2520000000  0.1626115906 0.3553757601
  45.0000000000 580.0560000000  0.1626434143 0.3553217683
  45.0000000000 579.8590000000  0.1626754489 0.3552674529
  45.0000000000 579.6630000000  0.1627073705 0.3552133621
  45.0000000000 579.4670000000  0.1627393431 0.3551592175
  45.0000000000 579.2710000000  0.1627713680 0.3551050158
  45.0000000000 579.0760000000  0.1628032828 0.3550510310
  45.0000000000 578.8800000000  0.1628354162 0.3549967064
  45.0000000000 578.6850000000  0.1628674416 0.3549425931
  45.0000000000 578.4890000000  0.1628996889 0.3548881333
  45.0000000000 578.2940000000  0.1629318305 0.3548338794
  45.0000000000 578.0990000000  0.1629640320 0.3547795508
  45.0000000000 577.9040000000  0.1629962949 0.3547251446
  45.0000000000 577.7090000000  0.1630286205 0.3546706575
  45.0000000000 577.5150000000  0.1630608439 0.3546163666
  45.0000000000 577.3200000000  0.1630932986 0.3545617093
  45.0000000000 577.1260000000  0.1631256533 0.3545072432
  45.0000000000 576.9310000000  0.1631582427 0.3544524035
  45.0000000000 576.7370000000  0.1631907341 0.3543977499
  45.0000000000 576.5430000000  0.1632232957 0.3543429984
  45.0000000000 576.3490000000  0.1632559289 0.3542881458
  45.0000000000 576.1560000000  0.1632884663 0.3542334729
  45.0000000000 575.9620000000  0.1633212463 0.3541784100
  45.0000000000 575.7680000000  0.1633541021 0.3541232372
  45.0000000000 575.5750000000  0.1633868649 0.3540682367
  45.0000000000 575.3820000000  0.1634197054 0.3540131214
  45.0000000000 575.1890000000  0.1634526248 0.3539578885
  45.0000000000 574.9960000000  0.1634856245 0.3539025349
  45.0000000000 574.8030000000  0.1635187059 0.3538470577
  45.0000000000 574.6100000000  0.1635518703 0.3537914540
  45.0000000000 574.4180000000  0.1635849467 0.3537360098
  45.0000000000 574.2250000000  0.1636182808 0.3536801447
  45.0000000000 574.0330000000  0.1636515286 0.3536244348
  45.0000000000 573.8410000000  0.1636848640 0.3535685879
  45.0000000000 573.6490000000  0.1637182882 0.3535126011
  45.0000000000 573.4570000000  0.1637518027 0.3534564716
  45.0000000000 573.2650000000  0.1637854088 0.3534001964
  45.0000000000 573.0730000000  0.1638191079 0.3533437726
  45.0000000000 572.8820000000  0.1638527249 0.3532874923
  45.0000000000 572.6900000000  0.1638866134 0.3532307634
  45.0000000000 572.4990000000  0.1639204216 0.3531741738
  45.0000000000 572.3080000000  0.1639543272 0.3531174256
  45.0000000000 572.1170000000  0.1639883314 0.3530605160
  45.0000000000 571.9260000000  0.1640224356 0.3530034421
  45.0000000000 571.7350000000  0.1640566412 0.3529462009
  45.0000000000 571.5440000000  0.1640909495 0.3528887897
  45.0000000000 571.3540000000  0.1641251814 0.3528315075
  45.0000000000 571.1630000000  0.1641596985 0.3527737484
  45.0000000000 570.9730000000  0.1641941408 0.3527161145
  45.0000000000 570.7830000000  0.1642286901 0.3526583009
  45.0000000000 570.5930000000  0.1642633477 0.3526003049
  45.0000000000 570.4030000000  0.1642981149 0.3525421235
  45.0000000000 570.2130000000  0.1643329931 0.3524837539
  45.0000000000 570.0240000000  0.1643677991 0.3524255021
  45.0000000000 569.8340000000  0.1644029025 0.3523667488
  45.0000000000 569.6450000000  0.1644379353 0.3523081097
  45.0000000000 569.4550000000  0.1644732695 0.3522489613
  45.0000000000 569.2660000000  0.1645085345 0.3521899236
  45.0000000000 569.0770000000  0.1645439172 0.3521306829
  45.0000000000 568.8880000000  0.1645794189 0.3520712365
  45.0000000000 568.6990000000  0.1646150411 0.3520115815
  45.0000000000 568.5110000000  0.1646505956 0.3519520325
  45.0000000000 568.3220000000  0.1646864620 0.3518919532
  45.0000000000 568.1340000000  0.1647222621 0.3518319767
  45.0000000000 567.9460000000  0.1647581865 0.3517717828
  45.0000000000 567.7580000000  0.1647942368 0.3517113687
  45.0000000000 567.5690000000  0.1648306068 0.3516504087
  45.0000000000 567.3820000000  0.1648667197 0.3515898694
  45.0000000000 567.1940000000  0.1649031552 0.3515287786
  45.0000000000 567.0060000000  0.1649397216 0.3514674567
  45.0000000000 566.8190000000  0.1649762250 0.3514062290
  45.0000000000 566.6310000000  0.1650130568 0.3513444380
  45.0000000000 566.4440000000  0.1650498268 0.3512827382
  45.0000000000 566.2570000000  0.1650867317 0.3512207990
  45.0000000000 566.0700000000  0.1651237728 0.3511586175
  45.0000000000 565.8830000000  0.1651609515 0.3510961912
  45.0000000000 565.6960000000  0.1651982692 0.3510335173
  45.0000000000 565.5090000000  0.1652357270 0.3509705930
  45.0000000000 565.3230000000  0.1652731250 0.3509077543
  45.0000000000 565.1360000000  0.1653108666 0.3508443228
  45.0000000000 564.9500000000  0.1653485494 0.3507809741
  45.0000000000 564.7640000000  0.1653863753 0.3507173691
  45.0000000000 564.5780000000  0.1654243432 0.3506535103
  45.0000000000 564.3920000000  0.1654624517 0.3505894007
  45.0000000000 564.2060000000  0.1655006994 0.3505250433
  45.0000000000 564.0210000000  0.1655388783 0.3504607891
  45.0000000000 563.8350000000  0.1655773997 0.3503959466
  45.0000000000 563.6500000000  0.1656158482 0.3503312157
  45.0000000000 563.4640000000  0.1656546380 0.3502658998
  45.0000000000 563.2790000000  0.1656933507 0.3502007042
  45.0000000000 563.0940000000  0.1657321932 0.3501352813
  45.0000000000 562.9090000000  0.1657711641 0.3500696340
  45.0000000000 562.7240000000  0.1658102621 0.3500037653
  45.0000000000 562.5400000000  0.1658492735 0.3499380359
  45.0000000000 562.3550000000  0.1658886210 0.3498717345
  45.0000000000 562.1710000000  0.1659278778 0.3498055806
  45.0000000000 561.9860000000  0.1659674695 0.3497388581
  45.0000000000 561.8020000000  0.1660069665 0.3496722914
  45.0000000000 561.6180000000  0.1660465813 0.3496055232
  45.0000000000 561.4340000000  0.1660863125 0.3495385564
  45.0000000000 561.2500000000  0.1661261588 0.3494713940
  45.0000000000 561.0660000000  0.1661661189 0.3494040388
  45.0000000000 560.8830000000  0.1662059734 0.3493368614
  45.0000000000 560.6990000000  0.1662461565 0.3492691306
  45.0000000000 560.5160000000  0.1662862300 0.3492015853
