# Using Bulk W data set with air above and below
# Thickness of W layer is 10 nm (0.01 microns)
# Incident Angle is 45 deg
# Wavelengths span the entire data set of W date: 400 nm - 6000 nm

# Angle (deg)   Wavelength (nm)  Reflectance  Transmission
  45.0000000000 650.5080000000  0.1807861342 0.3285329172
  45.0000000000 650.2620000000  0.1807975320 0.3285077198
  45.0000000000 650.0150000000  0.1808083168 0.3284833522
  45.0000000000 649.7680000000  0.1808190964 0.3284589654
  45.0000000000 649.5220000000  0.1808305307 0.3284337081
  45.0000000000 649.2760000000  0.1808410393 0.3284097130
  45.0000000000 649.0300000000  0.1808515597 0.3283856985
  45.0000000000 648.7850000000  0.1808627181 0.3283608136
  45.0000000000 648.5390000000  0.1808732620 0.3283367599
  45.0000000000 648.2940000000  0.1808835051 0.3283131191
  45.0000000000 648.0490000000  0.1808946823 0.3282881754
  45.0000000000 647.8040000000  0.1809049487 0.3282644958
  45.0000000000 647.5590000000  0.1809152266 0.3282407969
  45.0000000000 647.3140000000  0.1809264568 0.3282157935
  45.0000000000 647.0700000000  0.1809364450 0.3281924890
  45.0000000000 646.8260000000  0.1809464445 0.3281691654
  45.0000000000 646.5820000000  0.1809573972 0.3281445364
  45.0000000000 646.3380000000  0.1809674027 0.3281211747
  45.0000000000 646.0940000000  0.1809774366 0.3280977935
  45.0000000000 645.8510000000  0.1809881110 0.3280735399
  45.0000000000 645.6070000000  0.1809981678 0.3280501202
  45.0000000000 645.3640000000  0.1810088656 0.3280258277
  45.0000000000 645.1210000000  0.1810186315 0.3280028040
  45.0000000000 644.8790000000  0.1810280943 0.3279801962
  45.0000000000 644.6360000000  0.1810388101 0.3279558460
  45.0000000000 644.3940000000  0.1810482953 0.3279332004
  45.0000000000 644.1520000000  0.1810577915 0.3279105361
  45.0000000000 643.9100000000  0.1810682444 0.3278865630
  45.0000000000 643.6680000000  0.1810777630 0.3278638610
  45.0000000000 643.4260000000  0.1810872925 0.3278411404
  45.0000000000 643.1850000000  0.1810974649 0.3278175455
  45.0000000000 642.9430000000  0.1811070000 0.3277947873
  45.0000000000 642.7020000000  0.1811162477 0.3277724463
  45.0000000000 642.4610000000  0.1811264541 0.3277487945
  45.0000000000 642.2200000000  0.1811357239 0.3277264161
  45.0000000000 641.9800000000  0.1811446890 0.3277044558
  45.0000000000 641.7400000000  0.1811546136 0.3276811839
  45.0000000000 641.4990000000  0.1811639161 0.3276587498
  45.0000000000 641.2590000000  0.1811728969 0.3276367344
  45.0000000000 641.0190000000  0.1811828551 0.3276134060
  45.0000000000 640.7800000000  0.1811915582 0.3275917909
  45.0000000000 640.5400000000  0.1812005880 0.3275697202
  45.0000000000 640.3010000000  0.1812102632 0.3275467732
  45.0000000000 640.0620000000  0.1812189982 0.3275251034
  45.0000000000 639.8230000000  0.1812277438 0.3275034156
  45.0000000000 639.5840000000  0.1812374353 0.3274804129
  45.0000000000 639.3460000000  0.1812458854 0.3274591268
  45.0000000000 639.1070000000  0.1812546628 0.3274373843
  45.0000000000 638.8690000000  0.1812640869 0.3274147645
  45.0000000000 638.6310000000  0.1812725684 0.3273934243
  45.0000000000 638.3930000000  0.1812810604 0.3273720662
  45.0000000000 638.1550000000  0.1812905169 0.3273493913
  45.0000000000 637.9180000000  0.1812986958 0.3273284363
  45.0000000000 637.6800000000  0.1813072192 0.3273070241
  45.0000000000 637.4430000000  0.1813163904 0.3272847336
  45.0000000000 637.2060000000  0.1813246169 0.3272637251
  45.0000000000 636.9690000000  0.1813328536 0.3272426988
  45.0000000000 636.7330000000  0.1813417387 0.3272207938
  45.0000000000 636.4960000000  0.1813499961 0.3271997319
  45.0000000000 636.2600000000  0.1813579289 0.3271790925
  45.0000000000 636.0240000000  0.1813668455 0.3271571335
  45.0000000000 635.7880000000  0.1813748645 0.3271364592
  45.0000000000 635.5520000000  0.1813747421 0.3271288079
  45.0000000000 635.3170000000  0.1813752440 0.3271202863
  45.0000000000 635.0810000000  0.1813751243 0.3271126191
  45.0000000000 634.8460000000  0.1813756460 0.3271040811
  45.0000000000 634.6110000000  0.1813751934 0.3270968395
  45.0000000000 634.3760000000  0.1813757183 0.3270882852
  45.0000000000 634.1410000000  0.1813752846 0.3270810283
  45.0000000000 633.9070000000  0.1813754931 0.3270728997
  45.0000000000 633.6720000000  0.1813750454 0.3270656273
  45.0000000000 633.4380000000  0.1813752567 0.3270574828
  45.0000000000 633.2040000000  0.1813745079 0.3270506377
  45.0000000000 632.9700000000  0.1813747056 0.3270424772
  45.0000000000 632.7360000000  0.1813739589 0.3270356172
  45.0000000000 632.5030000000  0.1813738555 0.3270278842
  45.0000000000 632.2700000000  0.1813727903 0.3270214526
  45.0000000000 632.0360000000  0.1813729934 0.3270132607
  45.0000000000 631.8030000000  0.1813719300 0.3270068147
  45.0000000000 631.5710000000  0.1813715107 0.3269994947
  45.0000000000 631.3380000000  0.1813704325 0.3269930341
  45.0000000000 631.1050000000  0.1813703363 0.3269852553
  45.0000000000 630.8730000000  0.1813689550 0.3269792248
  45.0000000000 630.6410000000  0.1813685398 0.3269718751
  45.0000000000 630.4090000000  0.1813671435 0.3269658305
  45.0000000000 630.1770000000  0.1813667303 0.3269584662
  45.0000000000 629.9460000000  0.1813650300 0.3269528528
  45.0000000000 629.7140000000  0.1813646023 0.3269454736
  45.0000000000 629.4830000000  0.1813629030 0.3269398469
  45.0000000000 629.2520000000  0.1813621717 0.3269328986
  45.0000000000 629.0210000000  0.1813604731 0.3269272587
  45.0000000000 628.7900000000  0.1813597271 0.3269202959
  45.0000000000 628.5590000000  0.1813580294 0.3269146426
  45.0000000000 628.3290000000  0.1813569789 0.3269081120
  45.0000000000 628.0990000000  0.1813549432 0.3269028913
  45.0000000000 627.8690000000  0.1813538939 0.3268963471
  45.0000000000 627.6390000000  0.1813518749 0.3268911141
  45.0000000000 627.4090000000  0.1813508267 0.3268845562
  45.0000000000 627.1790000000  0.1813487919 0.3268793101
  45.0000000000 626.9500000000  0.1813474219 0.3268731855
  45.0000000000 626.7210000000  0.1813450806 0.3268683743
  45.0000000000 626.4920000000  0.1813436951 0.3268622362
  45.0000000000 626.2630000000  0.1813413538 0.3268574129
  45.0000000000 626.0340000000  0.1813399852 0.3268512621
  45.0000000000 625.8050000000  0.1813376439 0.3268464266
  45.0000000000 625.5770000000  0.1813359363 0.3268407102
  45.0000000000 625.3490000000  0.1813332712 0.3268363108
  45.0000000000 625.1200000000  0.1813319038 0.3268301340
  45.0000000000 624.8930000000  0.1813288983 0.3268261708
  45.0000000000 624.6650000000  0.1813272075 0.3268204298
  45.0000000000 624.4370000000  0.1813245415 0.3268160071
  45.0000000000 624.2100000000  0.1813225267 0.3268107026
  45.0000000000 623.9830000000  0.1813195198 0.3268067170
  45.0000000000 623.7550000000  0.1813178293 0.3268009511
  45.0000000000 623.5280000000  0.1813148378 0.3267969549
  45.0000000000 623.3020000000  0.1813124821 0.3267920753
  45.0000000000 623.0750000000  0.1813094895 0.3267880681
  45.0000000000 622.8490000000  0.1813071495 0.3267831775
  45.0000000000 622.6220000000  0.1813041561 0.3267791593
  45.0000000000 622.3960000000  0.1813017995 0.3267742567
  45.0000000000 622.1700000000  0.1812984799 0.3267706780
  45.0000000000 621.9450000000  0.1812958136 0.3267662151
  45.0000000000 621.7190000000  0.1812924766 0.3267626255
  45.0000000000 621.4940000000  0.1812898094 0.3267581516
  45.0000000000 621.2680000000  0.1812874676 0.3267532209
  45.0000000000 621.0430000000  0.1812838191 0.3267500672
  45.0000000000 620.8180000000  0.1812811347 0.3267455761
  45.0000000000 620.5930000000  0.1812774845 0.3267424125
  45.0000000000 620.3690000000  0.1812744892 0.3267383629
  45.0000000000 620.1440000000  0.1812708212 0.3267351889
  45.0000000000 619.9200000000  0.1812678246 0.3267311288
  45.0000000000 619.6960000000  0.1812826466 0.3267071693
  45.0000000000 619.4720000000  0.1812997331 0.3266805365
  45.0000000000 619.2480000000  0.1813168464 0.3266538880
  45.0000000000 619.0240000000  0.1813339546 0.3266272224
  45.0000000000 618.8010000000  0.1813507466 0.3266009931
  45.0000000000 618.5770000000  0.1813678924 0.3265742953
  45.0000000000 618.3540000000  0.1813837209 0.3265493699
  45.0000000000 618.1310000000  0.1814005446 0.3265230921
  45.0000000000 617.9080000000  0.1814173950 0.3264967989
  45.0000000000 617.6860000000  0.1814339125 0.3264709423
  45.0000000000 617.4630000000  0.1814507680 0.3264446160
  45.0000000000 617.2410000000  0.1814673225 0.3264187280
  45.0000000000 617.0190000000  0.1814838712 0.3263928234
  45.0000000000 616.7960000000  0.1815007747 0.3263664491
  45.0000000000 616.5750000000  0.1815170162 0.3263409667
  45.0000000000 616.3530000000  0.1815335963 0.3263150140
  45.0000000000 616.1310000000  0.1815502030 0.3262890459
  45.0000000000 615.9100000000  0.1815664754 0.3262635159
  45.0000000000 615.6890000000  0.1815817692 0.3262393104
  45.0000000000 615.4670000000  0.1815984067 0.3262132947
  45.0000000000 615.2470000000  0.1816143806 0.3261881728
  45.0000000000 615.0260000000  0.1816306936 0.3261625800
  45.0000000000 614.8050000000  0.1816470330 0.3261369720
  45.0000000000 614.5850000000  0.1816630371 0.3261118033
  45.0000000000 614.3640000000  0.1816793969 0.3260861637
  45.0000000000 614.1440000000  0.1816954212 0.3260609637
  45.0000000000 613.9240000000  0.1817114555 0.3260357481
  45.0000000000 613.7040000000  0.1817275160 0.3260105176
  45.0000000000 613.4850000000  0.1817432404 0.3259857273
  45.0000000000 613.2650000000  0.1817593047 0.3259604650
  45.0000000000 613.0460000000  0.1817750650 0.3259356446
  45.0000000000 612.8270000000  0.1817898259 0.3259121527
  45.0000000000 612.6080000000  0.1818055893 0.3258873012
  45.0000000000 612.3890000000  0.1818213788 0.3258624350
  45.0000000000 612.1700000000  0.1818371619 0.3258375528
  45.0000000000 611.9510000000  0.1818529711 0.3258126558
  45.0000000000 611.7330000000  0.1818684429 0.3257882005
  45.0000000000 611.5150000000  0.1818839242 0.3257637300
  45.0000000000 611.2970000000  0.1818994315 0.3257392452
  45.0000000000 611.0790000000  0.1819149321 0.3257147444
  45.0000000000 610.8610000000  0.1819304424 0.3256902285
  45.0000000000 610.6430000000  0.1819459785 0.3256656981
  45.0000000000 610.4260000000  0.1819611763 0.3256416105
  45.0000000000 610.2080000000  0.1819757348 0.3256183983
  45.0000000000 609.9910000000  0.1819909511 0.3255942811
  45.0000000000 609.7740000000  0.1820061769 0.3255701488
  45.0000000000 609.5570000000  0.1820214284 0.3255460025
  45.0000000000 609.3400000000  0.1820366731 0.3255218403
  45.0000000000 609.1240000000  0.1820515946 0.3254981228
  45.0000000000 608.9070000000  0.1820668744 0.3254739317
  45.0000000000 608.6910000000  0.1820818144 0.3254501846
  45.0000000000 608.4750000000  0.1820967637 0.3254264229
  45.0000000000 608.2590000000  0.1821117385 0.3254026472
  45.0000000000 608.0430000000  0.1821267063 0.3253788560
  45.0000000000 607.8280000000  0.1821413662 0.3253555114
  45.0000000000 607.6120000000  0.1821563523 0.3253316908
  45.0000000000 607.3970000000  0.1821700130 0.3253096691
  45.0000000000 607.1820000000  0.1821846998 0.3252862813
  45.0000000000 606.9670000000  0.1821993792 0.3252628781
  45.0000000000 606.7520000000  0.1822140677 0.3252394605
  45.0000000000 606.5370000000  0.1822287816 0.3252160291
  45.0000000000 606.3220000000  0.1822434882 0.3251925823
  45.0000000000 606.1080000000  0.1822578694 0.3251695828
  45.0000000000 605.8940000000  0.1822722758 0.3251465699
  45.0000000000 605.6800000000  0.1822866747 0.3251235419
  45.0000000000 605.4660000000  0.1823010987 0.3251005004
  45.0000000000 605.2520000000  0.1823155153 0.3250774437
  45.0000000000 605.0380000000  0.1823299406 0.3250543728
  45.0000000000 604.8250000000  0.1823430511 0.3250331079
  45.0000000000 604.6110000000  0.1823654756 0.3249977392
  45.0000000000 604.3980000000  0.1823893116 0.3249600839
  45.0000000000 604.1850000000  0.1824121569 0.3249237650
  45.0000000000 603.9720000000  0.1824360395 0.3248860683
  45.0000000000 603.7590000000  0.1824599211 0.3248483495
  45.0000000000 603.5470000000  0.1824824752 0.3248124314
  45.0000000000 603.3340000000  0.1825064035 0.3247746712
  45.0000000000 603.1220000000  0.1825299945 0.3247373528
  45.0000000000 602.9100000000  0.1825525928 0.3247013723
  45.0000000000 602.6980000000  0.1825762300 0.3246640129
  45.0000000000 602.4860000000  0.1825998661 0.3246266315
  45.0000000000 602.2740000000  0.1826235173 0.3245892289
  45.0000000000 602.0630000000  0.1826458541 0.3245536309
  45.0000000000 601.8510000000  0.1826695352 0.3245161865
  45.0000000000 601.6400000000  0.1826928944 0.3244791859
  45.0000000000 601.4290000000  0.1827152748 0.3244435262
  45.0000000000 601.2180000000  0.1827386634 0.3244064840
  45.0000000000 601.0070000000  0.1827620671 0.3243694210
  45.0000000000 600.7960000000  0.1827844912 0.3243336995
  45.0000000000 600.5860000000  0.1828075866 0.3242970605
  45.0000000000 600.3750000000  0.1828310348 0.3242599349
  45.0000000000 600.1650000000  0.1828531642 0.3242246177
  45.0000000000 599.9550000000  0.1828763037 0.3241879167
  45.0000000000 599.7450000000  0.1828994743 0.3241511960
  45.0000000000 599.5350000000  0.1829216305 0.3241158167
  45.0000000000 599.3260000000  0.1829444753 0.3240795203
  45.0000000000 599.1160000000  0.1829676899 0.3240427377
  45.0000000000 598.9070000000  0.1829905639 0.3240064001
  45.0000000000 598.6980000000  0.1830124384 0.3239714062
  45.0000000000 598.4880000000  0.1830356969 0.3239345617
  45.0000000000 598.2800000000  0.1830582750 0.3238986300
  45.0000000000 598.0710000000  0.1830801920 0.3238635755
  45.0000000000 597.8620000000  0.1831031547 0.3238271367
  45.0000000000 597.6540000000  0.1831257759 0.3237911441
  45.0000000000 597.4450000000  0.1831477354 0.3237560289
  45.0000000000 597.2370000000  0.1831704015 0.3237199968
  45.0000000000 597.0290000000  0.1831930657 0.3236839433
  45.0000000000 596.8210000000  0.1832147272 0.3236492358
  45.0000000000 596.6130000000  0.1832374363 0.3236131428
  45.0000000000 596.4060000000  0.1832598027 0.3235774970
  45.0000000000 596.1980000000  0.1832815062 0.3235427295
  45.0000000000 595.9910000000  0.1833039172 0.3235070446
  45.0000000000 595.7840000000  0.1833263261 0.3234713385
  45.0000000000 595.5770000000  0.1833487492 0.3234356121
  45.0000000000 595.3700000000  0.1833701836 0.3234012350
  45.0000000000 595.1630000000  0.1833926349 0.3233654685
  45.0000000000 594.9560000000  0.1834151004 0.3233296818
  45.0000000000 594.7500000000  0.1834362346 0.3232957148
  45.0000000000 594.5440000000  0.1834583863 0.3232603580
  45.0000000000 594.3380000000  0.1834805520 0.3232249812
  45.0000000000 594.1310000000  0.1835020692 0.3231904850
  45.0000000000 593.9260000000  0.1835239205 0.3231555387
  45.0000000000 593.7200000000  0.1835461281 0.3231201021
  45.0000000000 593.5140000000  0.1835673440 0.3230860172
  45.0000000000 593.3090000000  0.1835892367 0.3230510116
  45.0000000000 593.1030000000  0.1836114861 0.3230155152
  45.0000000000 592.8980000000  0.1836323999 0.3229818424
  45.0000000000 592.6930000000  0.1836543340 0.3229467775
  45.0000000000 592.4880000000  0.1836762819 0.3229116927
  45.0000000000 592.2840000000  0.1836979166 0.3228770610
  45.0000000000 592.0790000000  0.1837188679 0.3228433090
  45.0000000000 591.8740000000  0.1837408570 0.3228081651
  45.0000000000 591.6700000000  0.1837625326 0.3227734745
  45.0000000000 591.4660000000  0.1837831803 0.3227401363
  45.0000000000 591.2620000000  0.1838048665 0.3227054055
  45.0000000000 591.0580000000  0.1838265828 0.3226706563
  45.0000000000 590.8540000000  0.1838472702 0.3226372601
  45.0000000000 590.6510000000  0.1838686528 0.3226029434
  45.0000000000 590.4470000000  0.1838904097 0.3225681355
  45.0000000000 590.2440000000  0.1839055407 0.3225434741
  45.0000000000 590.0410000000  0.1839180381 0.3225229575
  45.0000000000 589.8380000000  0.1839305428 0.3225024282
  45.0000000000 589.6350000000  0.1839420429 0.3224832634
  45.0000000000 589.4320000000  0.1839545620 0.3224627092
  45.0000000000 589.2290000000  0.1839670885 0.3224421423
  45.0000000000 589.0270000000  0.1839792768 0.3224220367
  45.0000000000 588.8240000000  0.1839918342 0.3224014458
  45.0000000000 588.6220000000  0.1840040369 0.3223813153
  45.0000000000 588.4200000000  0.1840162468 0.3223611724
  45.0000000000 588.2180000000  0.1840284638 0.3223410171
  45.0000000000 588.0160000000  0.1840396736 0.3223222292
  45.0000000000 587.8140000000  0.1840519046 0.3223020494
  45.0000000000 587.6130000000  0.1840637964 0.3222823322
  45.0000000000 587.4120000000  0.1840756951 0.3222626028
  45.0000000000 587.2100000000  0.1840879637 0.3222423871
  45.0000000000 587.0090000000  0.1840998764 0.3222226333
  45.0000000000 586.8080000000  0.1841117961 0.3222028672
  45.0000000000 586.6070000000  0.1841237227 0.3221830889
  45.0000000000 586.4070000000  0.1841342758 0.3221651559
  45.0000000000 586.2060000000  0.1841462322 0.3221453550
  45.0000000000 586.0060000000  0.1841578319 0.3221260170
  45.0000000000 585.8050000000  0.1841697857 0.3221061904
  45.0000000000 585.6050000000  0.1841813989 0.3220868283
  45.0000000000 585.4050000000  0.1841930353 0.3220674555
  45.0000000000 585.2050000000  0.1842046620 0.3220480694
  45.0000000000 585.0050000000  0.1842162954 0.3220286714
  45.0000000000 584.8060000000  0.1842275875 0.3220097386
  45.0000000000 584.6060000000  0.1842382144 0.3219917026
